number,opened_at,closed_at,incident_state,time,time_min,reassignment_count,reopen_count,sys_mod_count,impact,impact_ord,urgency,urgency_ord,knowledge,know_ord
INC0000510,2016-03-01 08:27:00,2016-03-08 18:00:00,Closed,7 days 09:33:00,10653.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000512,2016-03-01 08:29:00,2016-03-08 10:00:00,Closed,7 days 01:31:00,10171.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000513,2016-03-01 08:30:00,2016-03-08 16:00:00,Closed,7 days 07:30:00,10530.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000516,2016-03-01 08:35:00,2016-03-06 11:00:00,Closed,5 days 02:25:00,7345.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000519,2016-03-01 08:37:00,2016-03-07 12:00:00,Closed,6 days 03:23:00,8843.0,0,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000521,2016-03-01 08:42:00,2016-03-07 09:00:00,Closed,6 days 00:18:00,8658.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000524,2016-03-01 08:45:00,2016-03-24 18:59:00,Closed,23 days 10:14:00,33734.0,1,0,14,2 - Medium,2,2 - Medium,2,True,1
INC0000526,2016-03-01 08:52:00,2016-03-07 09:00:00,Closed,6 days 00:08:00,8648.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000527,2016-03-01 08:53:00,2016-03-06 20:00:00,Closed,5 days 11:07:00,7867.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000528,2016-03-01 08:53:00,2016-03-08 11:00:00,Closed,7 days 02:07:00,10207.0,1,0,5,3 - Low,3,3 - Low,3,True,1
INC0000530,2016-03-01 08:55:00,2016-03-06 10:00:00,Closed,5 days 01:05:00,7265.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000532,2016-03-01 08:59:00,2016-03-07 12:00:00,Closed,6 days 03:01:00,8821.0,1,0,6,3 - Low,3,3 - Low,3,True,1
INC0000534,2016-03-01 09:00:00,2016-03-06 15:00:00,Closed,5 days 06:00:00,7560.0,1,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000535,2016-03-01 09:02:00,2016-03-07 02:00:00,Closed,5 days 16:58:00,8218.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000536,2016-03-01 09:03:00,2016-03-09 10:00:00,Closed,8 days 00:57:00,11577.0,2,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000537,2016-03-01 09:06:00,2016-03-06 10:00:00,Closed,5 days 00:54:00,7254.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000538,2016-03-01 09:08:00,2016-03-07 14:00:00,Closed,6 days 04:52:00,8932.0,0,0,3,1 - High,1,2 - Medium,2,True,1
INC0000539,2016-03-01 09:10:00,2016-03-08 13:00:00,Closed,7 days 03:50:00,10310.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000540,2016-03-01 09:11:00,2016-03-06 10:00:00,Closed,5 days 00:49:00,7249.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000543,2016-03-01 09:14:00,2016-03-06 17:00:00,Closed,5 days 07:46:00,7666.0,0,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000544,2016-03-01 09:15:00,2016-03-08 12:00:00,Closed,7 days 02:45:00,10245.0,0,0,4,3 - Low,3,3 - Low,3,True,1
INC0000545,2016-03-01 09:16:00,2016-03-06 10:00:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000547,2016-03-01 09:18:00,2016-03-24 18:40:00,Closed,23 days 09:22:00,33682.0,1,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000548,2016-03-01 09:19:00,2016-03-09 12:00:00,Closed,8 days 02:41:00,11681.0,0,0,5,1 - High,1,1 - High,1,True,1
INC0000549,2016-03-01 09:22:00,2016-03-07 12:00:00,Closed,6 days 02:38:00,8798.0,0,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000550,2016-03-01 09:23:00,2016-03-08 16:00:00,Closed,7 days 06:37:00,10477.0,2,0,11,2 - Medium,2,3 - Low,3,True,1
INC0000552,2016-03-01 09:28:00,2016-03-08 15:00:00,Closed,7 days 05:32:00,10412.0,2,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000554,2016-03-01 09:31:00,2016-03-08 09:00:00,Closed,6 days 23:29:00,10049.0,1,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000557,2016-03-01 09:36:00,2016-03-06 16:00:00,Closed,5 days 06:24:00,7584.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000559,2016-03-01 09:36:00,2016-03-09 10:00:00,Closed,8 days 00:24:00,11544.0,2,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000564,2016-03-01 09:42:00,2016-03-09 12:00:00,Closed,8 days 02:18:00,11658.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000565,2016-03-01 09:42:00,2016-03-08 18:00:00,Closed,7 days 08:18:00,10578.0,2,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000568,2016-03-01 09:44:00,2016-03-07 14:00:00,Closed,6 days 04:16:00,8896.0,0,0,5,1 - High,1,2 - Medium,2,True,1
INC0000571,2016-03-01 09:47:00,2016-03-06 13:00:00,Closed,5 days 03:13:00,7393.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000574,2016-03-01 09:54:00,2016-03-24 18:40:00,Closed,23 days 08:46:00,33646.0,0,0,7,3 - Low,3,3 - Low,3,True,1
INC0000576,2016-03-01 09:55:00,2016-03-08 16:00:00,Closed,7 days 06:05:00,10445.0,0,0,5,1 - High,1,2 - Medium,2,True,1
INC0000579,2016-03-01 09:57:00,2016-03-08 19:00:00,Closed,7 days 09:03:00,10623.0,2,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000582,2016-03-01 10:01:00,2016-03-07 09:00:00,Closed,5 days 22:59:00,8579.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000583,2016-03-01 10:04:00,2016-03-06 22:00:00,Closed,5 days 11:56:00,7916.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000587,2016-03-01 10:10:00,2016-03-06 11:00:00,Closed,5 days 00:50:00,7250.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000588,2016-03-01 10:10:00,2016-03-06 11:00:00,Closed,5 days 00:50:00,7250.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000590,2016-03-01 10:11:00,2016-03-08 11:00:00,Closed,7 days 00:49:00,10129.0,2,0,9,3 - Low,3,3 - Low,3,True,1
INC0000592,2016-03-01 10:14:00,2016-03-09 18:00:00,Closed,8 days 07:46:00,11986.0,2,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000594,2016-03-01 10:16:00,2016-03-24 18:59:00,Closed,23 days 08:43:00,33643.0,0,0,13,2 - Medium,2,2 - Medium,2,True,1
INC0000595,2016-03-01 10:16:00,2016-03-24 18:59:00,Closed,23 days 08:43:00,33643.0,2,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000596,2016-03-01 10:16:00,2016-03-07 09:00:00,Closed,5 days 22:44:00,8564.0,2,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000597,2016-03-01 10:22:00,2016-03-08 09:00:00,Closed,6 days 22:38:00,9998.0,2,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000598,2016-03-01 10:23:00,2016-03-08 19:00:00,Closed,7 days 08:37:00,10597.0,0,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000599,2016-03-01 10:23:00,2016-03-24 18:50:00,Closed,23 days 08:27:00,33627.0,0,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000600,2016-03-01 10:27:00,2016-03-07 20:00:00,Closed,6 days 09:33:00,9213.0,1,0,5,3 - Low,3,3 - Low,3,True,1
INC0000602,2016-03-01 10:34:00,2016-03-24 18:40:00,Closed,23 days 08:06:00,33606.0,1,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000603,2016-03-01 10:35:00,2016-03-08 17:00:00,Closed,7 days 06:25:00,10465.0,1,0,7,3 - Low,3,2 - Medium,2,True,1
INC0000604,2016-03-01 10:36:00,2016-03-06 11:00:00,Closed,5 days 00:24:00,7224.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000605,2016-03-01 10:38:00,2016-03-24 18:59:00,Closed,23 days 08:21:00,33621.0,2,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000606,2016-03-01 10:39:00,2016-03-24 18:59:00,Closed,23 days 08:20:00,33620.0,1,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000607,2016-03-01 10:39:00,2016-03-07 15:00:00,Closed,6 days 04:21:00,8901.0,1,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000609,2016-03-01 10:43:00,2016-03-24 18:59:00,Closed,23 days 08:16:00,33616.0,2,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000610,2016-03-01 10:46:00,2016-03-07 12:00:00,Closed,6 days 01:14:00,8714.0,2,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000611,2016-03-01 10:47:00,2016-03-07 10:00:00,Closed,5 days 23:13:00,8593.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000612,2016-03-01 10:49:00,2016-03-07 11:00:00,Closed,6 days 00:11:00,8651.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000613,2016-03-01 10:53:00,2016-03-07 12:00:00,Closed,6 days 01:07:00,8707.0,2,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000614,2016-03-01 10:54:00,2016-03-07 16:00:00,Closed,6 days 05:06:00,8946.0,2,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000615,2016-03-01 10:57:00,2016-03-06 12:00:00,Closed,5 days 01:03:00,7263.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000617,2016-03-01 11:00:00,2016-03-07 11:00:00,Closed,6 days 00:00:00,8640.0,2,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000618,2016-03-01 11:01:00,2016-03-06 15:00:00,Closed,5 days 03:59:00,7439.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000619,2016-03-01 11:03:00,2016-03-06 14:00:00,Closed,5 days 02:57:00,7377.0,1,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000620,2016-03-01 11:04:00,2016-03-08 17:00:00,Closed,7 days 05:56:00,10436.0,1,0,4,3 - Low,3,3 - Low,3,True,1
INC0000621,2016-03-01 11:07:00,2016-03-08 09:00:00,Closed,6 days 21:53:00,9953.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000622,2016-03-01 11:08:00,2016-03-07 13:00:00,Closed,6 days 01:52:00,8752.0,1,0,6,3 - Low,3,3 - Low,3,True,1
INC0000623,2016-03-01 11:10:00,2016-03-24 18:59:00,Closed,23 days 07:49:00,33589.0,1,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000624,2016-03-01 11:17:00,2016-03-06 15:00:00,Closed,5 days 03:43:00,7423.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000625,2016-03-01 11:17:00,2016-03-24 18:59:00,Closed,23 days 07:42:00,33582.0,1,0,10,1 - High,1,2 - Medium,2,True,1
INC0000627,2016-03-01 11:17:00,2016-03-24 18:40:00,Closed,23 days 07:23:00,33563.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000628,2016-03-01 11:19:00,2016-03-08 17:00:00,Closed,7 days 05:41:00,10421.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000630,2016-03-01 11:20:00,2016-03-07 13:00:00,Closed,6 days 01:40:00,8740.0,1,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000631,2016-03-01 11:21:00,2016-03-08 14:00:00,Closed,7 days 02:39:00,10239.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000632,2016-03-01 11:22:00,2016-03-24 18:40:00,Closed,23 days 07:18:00,33558.0,1,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000633,2016-03-01 11:22:00,2016-03-08 10:00:00,Closed,6 days 22:38:00,9998.0,0,0,5,2 - Medium,2,1 - High,1,True,1
INC0000634,2016-03-01 11:22:00,2016-03-09 17:00:00,Closed,8 days 05:38:00,11858.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000637,2016-03-01 11:26:00,2016-03-08 10:00:00,Closed,6 days 22:34:00,9994.0,1,0,4,1 - High,1,2 - Medium,2,True,1
INC0000638,2016-03-01 11:26:00,2016-03-06 13:00:00,Closed,5 days 01:34:00,7294.0,0,0,3,2 - Medium,2,1 - High,1,True,1
INC0000644,2016-03-01 11:31:00,2016-03-24 18:50:00,Closed,23 days 07:19:00,33559.0,0,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000645,2016-03-01 11:32:00,2016-03-06 15:00:00,Closed,5 days 03:28:00,7408.0,0,0,2,2 - Medium,2,1 - High,1,True,1
INC0000648,2016-03-01 11:33:00,2016-03-08 14:00:00,Closed,7 days 02:27:00,10227.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000650,2016-03-01 11:36:00,2016-03-06 15:00:00,Closed,5 days 03:24:00,7404.0,0,0,2,2 - Medium,2,1 - High,1,True,1
INC0000651,2016-03-01 11:36:00,2016-03-24 18:50:00,Closed,23 days 07:14:00,33554.0,1,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000653,2016-03-01 11:39:00,2016-03-06 15:00:00,Closed,5 days 03:21:00,7401.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000654,2016-03-01 11:40:00,2016-03-07 17:00:00,Closed,6 days 05:20:00,8960.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000655,2016-03-01 11:40:00,2016-03-08 10:00:00,Closed,6 days 22:20:00,9980.0,2,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000660,2016-03-01 11:49:00,2016-03-06 12:00:00,Closed,5 days 00:11:00,7211.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000661,2016-03-01 11:51:00,2016-03-06 18:00:00,Closed,5 days 06:09:00,7569.0,0,0,6,1 - High,1,1 - High,1,True,1
INC0000664,2016-03-01 11:53:00,2016-03-06 13:00:00,Closed,5 days 01:07:00,7267.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000665,2016-03-01 11:56:00,2016-03-24 18:59:00,Closed,23 days 07:03:00,33543.0,0,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000666,2016-03-01 11:56:00,2016-03-06 15:00:00,Closed,5 days 03:04:00,7384.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000668,2016-03-01 11:59:00,2016-03-24 18:50:00,Closed,23 days 06:51:00,33531.0,1,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000670,2016-03-01 12:04:00,2016-03-07 14:00:00,Closed,6 days 01:56:00,8756.0,1,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000673,2016-03-01 12:06:00,2016-03-08 11:00:00,Closed,6 days 22:54:00,10014.0,1,0,10,3 - Low,3,3 - Low,3,True,1
INC0000674,2016-03-01 12:07:00,2016-03-08 12:00:00,Closed,6 days 23:53:00,10073.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000675,2016-03-01 12:09:00,2016-03-06 17:00:00,Closed,5 days 04:51:00,7491.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000678,2016-03-01 12:12:00,2016-03-09 17:00:00,Closed,8 days 04:48:00,11808.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000679,2016-03-01 12:12:00,2016-03-09 16:00:00,Closed,8 days 03:48:00,11748.0,1,0,5,3 - Low,3,3 - Low,3,True,1
INC0000682,2016-03-01 12:19:00,2016-03-06 13:00:00,Closed,5 days 00:41:00,7241.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000686,2016-03-01 12:27:00,2016-03-06 13:00:00,Closed,5 days 00:33:00,7233.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000687,2016-03-01 12:27:00,2016-03-08 09:00:00,Closed,6 days 20:33:00,9873.0,1,0,2,3 - Low,3,2 - Medium,2,True,1
INC0000688,2016-03-01 12:27:00,2016-03-06 17:00:00,Closed,5 days 04:33:00,7473.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000692,2016-03-01 12:29:00,2016-03-06 17:00:00,Closed,5 days 04:31:00,7471.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000694,2016-03-01 12:31:00,2016-03-06 17:00:00,Closed,5 days 04:29:00,7469.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000695,2016-03-01 12:32:00,2016-03-06 17:00:00,Closed,5 days 04:28:00,7468.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000696,2016-03-01 12:33:00,2016-03-08 15:00:00,Closed,7 days 02:27:00,10227.0,2,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000697,2016-03-01 12:34:00,2016-03-06 17:00:00,Closed,5 days 04:26:00,7466.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000698,2016-03-01 12:35:00,2016-03-06 17:00:00,Closed,5 days 04:25:00,7465.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000699,2016-03-01 12:36:00,2016-03-06 16:00:00,Closed,5 days 03:24:00,7404.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000700,2016-03-01 12:37:00,2016-03-06 17:00:00,Closed,5 days 04:23:00,7463.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000702,2016-03-01 12:39:00,2016-03-06 17:00:00,Closed,5 days 04:21:00,7461.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000703,2016-03-01 12:40:00,2016-03-06 17:00:00,Closed,5 days 04:20:00,7460.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000704,2016-03-01 12:43:00,2016-03-09 16:00:00,Closed,8 days 03:17:00,11717.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000706,2016-03-01 12:43:00,2016-03-06 13:00:00,Closed,5 days 00:17:00,7217.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000708,2016-03-01 12:46:00,2016-03-06 16:00:00,Closed,5 days 03:14:00,7394.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000709,2016-03-01 12:49:00,2016-03-06 13:00:00,Closed,5 days 00:11:00,7211.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000712,2016-03-01 12:54:00,2016-03-06 15:00:00,Closed,5 days 02:06:00,7326.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000715,2016-03-01 13:03:00,2016-03-24 18:50:00,Closed,23 days 05:47:00,33467.0,0,2,11,2 - Medium,2,2 - Medium,2,True,1
INC0000717,2016-03-01 13:09:00,2016-03-08 12:00:00,Closed,6 days 22:51:00,10011.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000720,2016-03-01 13:10:00,2016-03-24 18:59:00,Closed,23 days 05:49:00,33469.0,0,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000722,2016-03-01 13:13:00,2016-03-06 14:00:00,Closed,5 days 00:47:00,7247.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000728,2016-03-01 13:23:00,2016-03-08 12:00:00,Closed,6 days 22:37:00,9997.0,1,0,3,3 - Low,3,2 - Medium,2,True,1
INC0000729,2016-03-01 13:25:00,2016-03-08 10:00:00,Closed,6 days 20:35:00,9875.0,1,0,9,3 - Low,3,3 - Low,3,True,1
INC0000730,2016-03-01 13:25:00,2016-03-06 14:00:00,Closed,5 days 00:35:00,7235.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000733,2016-03-01 13:32:00,2016-03-24 18:59:00,Closed,23 days 05:27:00,33447.0,2,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000734,2016-03-01 13:33:00,2016-03-08 17:00:00,Closed,7 days 03:27:00,10287.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000738,2016-03-01 13:37:00,2016-03-06 15:00:00,Closed,5 days 01:23:00,7283.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000740,2016-03-01 13:41:00,2016-03-24 18:40:00,Closed,23 days 04:59:00,33419.0,2,0,9,1 - High,1,2 - Medium,2,True,1
INC0000741,2016-03-01 13:42:00,2016-03-24 18:50:00,Closed,23 days 05:08:00,33428.0,0,0,12,2 - Medium,2,2 - Medium,2,True,1
INC0000742,2016-03-01 13:46:00,2016-03-06 15:00:00,Closed,5 days 01:14:00,7274.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000743,2016-03-01 13:48:00,2016-03-06 16:00:00,Closed,5 days 02:12:00,7332.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000745,2016-03-01 13:52:00,2016-03-06 16:00:00,Closed,5 days 02:08:00,7328.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000746,2016-03-01 13:58:00,2016-03-06 15:00:00,Closed,5 days 01:02:00,7262.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000747,2016-03-01 14:00:00,2016-03-24 18:40:00,Closed,23 days 04:40:00,33400.0,0,0,10,2 - Medium,2,2 - Medium,2,True,1
INC0000748,2016-03-01 14:01:00,2016-03-07 18:00:00,Closed,6 days 03:59:00,8879.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000749,2016-03-01 14:04:00,2016-03-06 17:00:00,Closed,5 days 02:56:00,7376.0,1,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000750,2016-03-01 14:07:00,2016-03-07 15:00:00,Closed,6 days 00:53:00,8693.0,2,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000751,2016-03-01 14:10:00,2016-03-06 17:00:00,Closed,5 days 02:50:00,7370.0,1,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000752,2016-03-01 14:14:00,2016-03-08 12:00:00,Closed,6 days 21:46:00,9946.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000753,2016-03-01 14:20:00,2016-03-06 15:00:00,Closed,5 days 00:40:00,7240.0,0,0,1,2 - Medium,2,2 - Medium,2,True,1
INC0000757,2016-03-01 14:25:00,2016-03-06 15:00:00,Closed,5 days 00:35:00,7235.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000759,2016-03-01 14:30:00,2016-03-06 16:00:00,Closed,5 days 01:30:00,7290.0,0,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000760,2016-03-01 14:31:00,2016-03-06 16:00:00,Closed,5 days 01:29:00,7289.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000761,2016-03-01 14:34:00,2016-03-07 16:00:00,Closed,6 days 01:26:00,8726.0,0,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000763,2016-03-01 14:36:00,2016-03-06 16:00:00,Closed,5 days 01:24:00,7284.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000767,2016-03-01 14:40:00,2016-03-09 13:00:00,Closed,7 days 22:20:00,11420.0,1,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000769,2016-03-01 14:43:00,2016-03-09 17:00:00,Closed,8 days 02:17:00,11657.0,2,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000773,2016-03-01 14:50:00,2016-03-24 18:50:00,Closed,23 days 04:00:00,33360.0,1,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000775,2016-03-01 14:54:00,2016-03-06 17:00:00,Closed,5 days 02:06:00,7326.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000777,2016-03-01 14:55:00,2016-03-06 16:00:00,Closed,5 days 01:05:00,7265.0,0,0,2,1 - High,1,2 - Medium,2,True,1
INC0000778,2016-03-01 14:56:00,2016-03-09 18:00:00,Closed,8 days 03:04:00,11704.0,2,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000780,2016-03-01 14:57:00,2016-03-06 18:00:00,Closed,5 days 03:03:00,7383.0,0,0,4,2 - Medium,2,2 - Medium,2,True,1
INC0000782,2016-03-01 15:02:00,2016-03-24 18:59:00,Closed,23 days 03:57:00,33357.0,0,0,11,2 - Medium,2,2 - Medium,2,True,1
INC0000785,2016-03-01 15:11:00,2016-03-24 18:40:00,Closed,23 days 03:29:00,33329.0,1,0,9,2 - Medium,2,2 - Medium,2,True,1
INC0000786,2016-03-01 15:12:00,2016-03-08 11:00:00,Closed,6 days 19:48:00,9828.0,0,0,2,2 - Medium,2,2 - Medium,2,True,1
INC0000791,2016-03-01 15:20:00,2016-03-07 14:00:00,Closed,5 days 22:40:00,8560.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000792,2016-03-01 15:23:00,2016-03-08 18:00:00,Closed,7 days 02:37:00,10237.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000794,2016-03-01 15:24:00,2016-03-24 18:40:00,Closed,23 days 03:16:00,33316.0,0,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000795,2016-03-01 15:26:00,2016-03-08 09:00:00,Closed,6 days 17:34:00,9694.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000797,2016-03-01 15:27:00,2016-03-24 18:40:00,Closed,23 days 03:13:00,33313.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000798,2016-03-01 15:27:00,2016-03-08 11:00:00,Closed,6 days 19:33:00,9813.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000801,2016-03-01 15:33:00,2016-03-08 17:00:00,Closed,7 days 01:27:00,10167.0,0,0,3,3 - Low,3,3 - Low,3,True,1
INC0000804,2016-03-01 15:36:00,2016-03-24 18:50:00,Closed,23 days 03:14:00,33314.0,2,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000807,2016-03-01 15:43:00,2016-03-09 19:00:00,Closed,8 days 03:17:00,11717.0,1,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000809,2016-03-01 15:44:00,2016-03-08 16:00:00,Closed,7 days 00:16:00,10096.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000810,2016-03-01 15:44:00,2016-03-24 18:50:00,Closed,23 days 03:06:00,33306.0,1,0,8,2 - Medium,2,2 - Medium,2,True,1
INC0000811,2016-03-01 15:45:00,2016-03-07 10:00:00,Closed,5 days 18:15:00,8295.0,1,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000812,2016-03-01 15:46:00,2016-03-07 14:00:00,Closed,5 days 22:14:00,8534.0,0,0,6,2 - Medium,2,2 - Medium,2,True,1
INC0000814,2016-03-01 15:46:00,2016-03-08 10:00:00,Closed,6 days 18:14:00,9734.0,0,0,13,2 - Medium,2,2 - Medium,2,True,1
INC0000818,2016-03-01 15:49:00,2016-03-08 15:00:00,Closed,6 days 23:11:00,10031.0,0,0,7,2 - Medium,2,2 - Medium,2,True,1
INC0000821,2016-03-01 15:54:00,2016-03-24 18:59:00,Closed,23 days 03:05:00,33305.0,1,0,13,2 - Medium,2,2 - Medium,2,True,1
INC0000822,2016-03-01 15:54:00,2016-03-07 10:00:00,Closed,5 days 18:06:00,8286.0,0,0,5,2 - Medium,2,2 - Medium,2,True,1
INC0000823,2016-03-01 15:55:00,2016-03-07 17:00:00,Closed,6 days 01:05:00,8705.0,0,0,3,2 - Medium,2,2 - Medium,2,True,1
INC0000825,2016-03-01 16:01:00,2016-03-09 13:00:00,Closed,7 days 20:59:00,11339.0,1,0,3,2 - Medium,2,2 - Medium,2,True,1
